Name,Lat,Lng,,,,,,,
"موصل, المحامي عزيز ابراهيم الاشمطي (ابو فهد)",36.3070519,43.2091001,,,,,,,
"موصل, مأكولات ابو ماهر",36.3070206,43.1066114,,,,,,,
"موصل, مأكولات محمود",36.3070176,43.1065981,,,,,,,
"موصل, مكتب رضوان لخدمات الأنترنت",36.3069896,43.0984019,,,,,,,
"موصل, عبدالله الحلاق",36.3069806,43.1065569,,,,,,,
"موصل, دار سكن احمد",36.3069355,43.1952792,,,,,,,
"موصل, عمر نت تقطيع",36.3069182,43.0996194,,,,,,,
"موصل, سيوفي البدراني",36.3068936,43.0942137,,,,,,,
"موصل, أسواق العنزي",36.3068823,43.2053251,,,,,,,
"موصل, محلات آية",36.3068768,43.214773,,,,,,,
"موصل, حي دجلة النموذجي",36.3068517,43.1824309,,,,,,,
"موصل, بيت ابو زياد",36.306827,43.1034537,,,,,,,
"موصل, جامع نور الإسلام",36.3068145,43.0975739,,,,,,,
"موصل, مضيف نزار ابو حسين",36.3068106,43.1040319,,,,,,,
"موصل, مكتب ايهاب البدراني لبيع خطوط اتصال اسياسيل",36.3067534,43.1002938,,,,,,,
"موصل, عمرنت7",36.3066602,43.0998509,,,,,,,
"موصل, بيت محمود الحديدي",36.306588,43.2180218,,,,,,,
"موصل, اسواق كرم دوميز",36.3065813,43.2007304,,,,,,,
"موصل, اسواق دوميز الثانية وكيل مبشر سالم",36.3065813,43.2007303,,,,,,,
"موصل, براهيم الفياض",36.3065737,43.10599,,,,,,,
"موصل, المصمم فارس",36.3065625,43.1043125,,,,,,,
"موصل, خليل ابو احمد السبعاوي",36.3065383,43.200199,,,,,,,
"موصل, العبور",36.3065261,43.045993,,,,,,,
"موصل, وليد الخفاجي",36.3064897,43.2008664,,,,,,,
"موصل, حديقه ابو همام",36.3064424,43.0939132,,,,,,,
"موصل, مدرسة عاصم بن ثابت للبنات/يوسف الصديق للبنين",36.3064386,43.1899139,,,,,,,
"موصل, محلات البركه الغذائيه",36.3056532,43.206904,,,,,,,
"موصل, Sumar Police center",36.3056245,43.1884491,,,,,,,
"موصل, اسواق ايوب",36.3055546,43.0986315,,,,,,,
"موصل, قطاع السلام البلدي",36.3055289,43.1892082,,,,,,,
"موصل, ستوديو تبارك الرحمن",36.3055069,43.2001683,,,,,,,
"موصل, Al-Saliheen mosque",36.3054845,43.1895058,,,,,,,
"موصل, جامع نداء الرحمن",36.3053834,43.1830239,,,,,,,
"موصل, أسواق يحيى البجاري",36.3053256,43.0993021,,,,,,,
"موصل, محلات حمودي العيدان",36.3053144,43.0988067,,,,,,,
"موصل, دار السيد انس سعد الراوي",36.305306,43.2016441,,,,,,,
"موصل, ارض حجي حيدر",36.3052619,43.165536,,,,,,,
"موصل, ابو زيد",36.3052589,43.2087977,,,,,,,
"موصل, ارض ابو عبد الخطابي",36.3052375,43.0512031,,,,,,,
"موصل, مدرسة زهرة الهدى الابتدائية للبنات",36.3051252,43.2114177,,,,,,,
"موصل, متوسطة ذات الصواري للبنات",36.3051003,43.2114032,,,,,,,
"موصل, معهد النخبة",36.3050765,43.2004819,,,,,,,
"موصل, لآء",36.3050669,43.0994752,,,,,,,
"موصل, دار السيد عاصم النعيمي",36.3050476,43.2014551,,,,,,,
"موصل, مكتب الهاجر للتصوير/بإدارة ارشد الجرجري",36.3050375,43.1824531,,,,,,,
"موصل, مكتب انترنت الوسام",36.3050313,43.1824537,,,,,,,
"موصل, استوديو Next Generation Studio",36.3050101,43.2048639,,,,,,,
"موصل, حي الحرية يارمجة",36.3050085,43.1824614,,,,,,,
"موصل, الشركة العامة لتوزيع كهرباء الشمال/ قطاع سومر",36.304992,43.1998405,,,,,,,
"موصل, مولده الصالحين",36.3049582,43.1901594,,,,,,,
"موصل, اسواق نعمان",36.3049353,43.1829704,,,,,,,
"موصل, اسواق راما لأستلام وبيع الأثاث المنزلي",36.3049175,43.2012105,,,,,,,
"موصل, أسواق ابو علي",36.3049048,43.2265624,,,,,,,
"موصل, دار ابوقصي",36.3048796,43.2017056,,,,,,,
"موصل, اسواق حسين",36.3048645,43.201941,,,,,,,
"موصل, الكوافير سالم الهيبي",36.3048397,43.0995146,,,,,,,
"موصل, ملعب السلام",36.3048277,43.2129058,,,,,,,
"موصل, مكتب الوسام / بأدرة سلوان",36.3047746,43.1823824,,,,,,,
"موصل, مولدة الاخوين",36.3046551,43.1952498,,,,,,,
"موصل, مكتب المنار للكهربائيات",36.3046346,43.1958822,,,,,,,
"موصل, دارابو صبا",36.3046271,43.220348,,,,,,,
"موصل, صالون حلاقة الماس",36.3046259,43.1958641,,,,,,,
"موصل, اسواق الدروبي",36.3045759,43.181685,,,,,,,
"موصل, جامع الرحيق المختوم",36.3045692,43.1816798,,,,,,,
"موصل, معمل الذهبي للالمنيوم و البلاستك",36.3045438,43.204482,,,,,,,
"موصل, اسواق ابو احمد الحمداني",36.3045376,43.1815662,,,,,,,
"موصل, حلاقة الباشة",36.3045313,43.1936687,,,,,,,
"موصل, محلات زيد للعدد اليدويه",36.3045278,43.202926,,,,,,,
"موصل, ابو شوارب",36.3045276,43.1842045,,,,,,,
"موصل, اسواق ابو نور",36.3045216,43.2073412,,,,,,,
"موصل, نشوان الخزرجي",36.3045,43.202739,,,,,,,
"موصل, تشتوش كافيه",36.3044983,43.2047963,,,,,,,
"موصل, مكتبة اسفار",36.3044962,43.1937408,,,,,,,
"موصل, كافيه الامير",36.3044934,43.1940395,,,,,,,
"موصل, مكتب المهند",36.30448,43.193999,,,,,,,
"موصل, راديترات الجسار",36.3044558,43.1949403,,,,,,,
"موصل, دهونات ربيع",36.3044514,43.1954108,,,,,,,
"موصل, حي سومر شارع المولدات",36.3044494,43.1947706,,,,,,,
"موصل, احمد الوايرمن لصيانة التبريد",36.3044477,43.195058,,,,,,,
"موصل, سنتر حكايتي للسيدات",36.3044377,43.207215,,,,,,,
"موصل, مكتب الياسمين للأستنساخ والتصوير",36.3044281,43.2017187,,,,,,,
"موصل, حلاقة الرواد",36.3044122,43.1962187,,,,,,,
"موصل, مكتب الرزان",36.3044091,43.1962635,,,,,,,
"موصل, شركة ISP Smart لخدمات الانترنت",36.3044046,43.2046795,,,,,,,
"موصل, التكريتي للسيارات",36.3044035,43.1962624,,,,,,,
"موصل, كهربائيات الانامل",36.3043974,43.1810914,,,,,,,
"موصل, أسواق أيهم",36.304393,43.222742,,,,,,,
"موصل, حدادة الاصدقاء",36.3043634,43.1808831,,,,,,,
"موصل, سالم المولى",36.3043451,43.1948247,,,,,,,
"موصل, سايدين قباء",36.3043371,43.2015044,,,,,,,
"موصل, حي سومر",36.3043317,43.2000973,,,,,,,
"موصل, أصباغ آدم",36.3043249,43.2002888,,,,,,,
"موصل, كوفي شوب حكاية",36.3043183,43.2048735,,,,,,,
"موصل, معهد سما المعرفة",36.3043176,43.2003571,,,,,,,
"موصل, أسواق ابو مصطفى السبعاوي",36.3043134,43.1049493,,,,,,,
"موصل, كوافير النجوم",36.3043128,43.1953236,,,,,,,
"موصل, اسواق رانيا",36.3043114,43.2221078,,,,,,,
"موصل, مكتب القيثارة للعقار",36.3043103,43.2024506,,,,,,,
"موصل, صالو حلاقه الطائي",36.304308,43.1953122,,,,,,,
"موصل, مكتب ريان للموبايل",36.3042968,43.1002444,,,,,,,
"موصل, أسواق المحمود",36.304287,43.2222698,,,,,,,
"موصل, مكتب عين الموصل للعقارات",36.3042839,43.2078296,,,,,,,
"موصل, ابو طيبه للأجهزة الكهربائية",36.3042838,43.2078881,,,,,,,
"موصل, مكتب O&S للاكسسورات وخدمات الموبايل",36.3042777,43.2048641,,,,,,,
"موصل, بيت ابو ادم",36.3042777,43.194679,,,,,,,
"موصل, محلات المتوكل للكهربائيات والعدد اليدويه",36.3042776,43.207988,,,,,,,
"موصل, مكتب تبارك",36.3042676,43.1881239,,,,,,,
"موصل, مكتب اطلالة الأوس للعقار",36.3042662,43.2028249,,,,,,,
"موصل, بيت ابو عثمان المرور",36.3042625,43.1800781,,,,,,,
"موصل, اسواق الحمد",36.3042528,43.1800736,,,,,,,
"موصل, Black Games & Cafe",36.3042466,43.2058369,,,,,,,
"موصل, مكتب يونس الكاميرات المراقبه",36.3042336,43.2001955,,,,,,,
"موصل, مكتب عشتار للعقار",36.3042287,43.2012422,,,,,,,
"موصل, Hamody al jpory",36.3042272,43.2041884,,,,,,,
"موصل, أسواق ابو آدم",36.3042127,43.10031,,,,,,,
"موصل, مكتب العراب",36.3042097,43.2091844,,,,,,,
"موصل, أسواق عائد",36.3042076,43.2219251,,,,,,,
"موصل, بورصة النخيل",36.3042046,43.2057795,,,,,,,
"موصل, شارع الفاروق الاعضم",36.3041898,43.2219383, Lng: 43.14157209999999,,,,,,
"موصل, مكتبة سرمد للتصوير والقرطاسية والانترنت",36.3041836,43.2091102,,,,,,,
"موصل, ميني ماركت فاملي",36.3041825,43.2058741,,,,,,,
"موصل, مخبز حاتم",36.3041596,43.2013713,,,,,,,
"موصل, اسواق مهند",36.3041582,43.2244899,,,,,,,
"موصل, مقبرة العساف",36.3041544,43.1783016,,,,,,,
"موصل, مرطبات الربيع 3",36.3041454,43.2085586,,,,,,,
"موصل, اسواق محمد بهجت",36.3041449,43.1845282,,,,,,,
"موصل, بيت أبو سعد الدوجي",36.3041385,43.2097811,,,,,,,
"موصل, الباحث والمحقق الأستاذ عطيه سليمان الحوري الجحيشي",36.3041371,43.2053128,,,,,,,
"موصل, ابو مروان المشهداني .",36.3041242,43.2272751,,,,,,,
"موصل, معرض ابو أحمد",36.3041229,43.1919404,,,,,,,
"موصل, قصر صدام حسين ""قصر النقيب""",36.304115,43.2287134,,,,,,,
"موصل, وليد الكهربائي",36.3041125,43.2243281,,,,,,,
"موصل, فوزي الديو ه جي",36.3041101,43.2243176,,,,,,,
"موصل, بيت ابو ربيع",36.3041038,43.2020356,,,,,,,
"موصل, قحطان مجيد الجبوري",36.3040921,43.2233376,,,,,,,
"موصل, جمعية إسكان منتخبي جامعة الموصل",36.3040634,43.2304877,,,,,,,
"موصل, احمد العكيدي",36.3040626,43.1841491,,,,,,,
"موصل, اسواق العلي العظيم",36.30405,43.182665,,,,,,,
"موصل, ملبوسات الصفو",36.3040304,43.2088761,,,,,,,
"موصل, سايدين حي السلام",36.304025,43.2090545,,,,,,,
"موصل, عيادة طبية",36.30398,43.2216965,,,,,,,
"موصل, Sumer Primary School for Boys",36.3039739,43.1898767,,,,,,,
"موصل, مولدة يارمجه",36.3039701,43.1788589,,,,,,,
"موصل, اصباغ عماد",36.3039037,43.2013877,,,,,,,
"موصل, أسواق الرحمه",36.3039026,43.0997079,,,,,,,
"موصل, السلطان نت لخدمة الانترنت",36.3038912,43.1846062,,,,,,,
"موصل, مكتب الإباء لتجارة العقار",36.3038715,43.2263568,,,,,,,
"موصل, مكتبة احمد المولى",36.3038571,43.1842017,,,,,,,
"موصل, كشك ابو دلو",36.3038496,43.179354,,,,,,,
"موصل, بيت ابو زيد",36.3038344,43.20418,,,,,,,
"موصل, جامع خبيب بن عدي",36.3038338,43.2052001,,,,,,,
"موصل, محطة الصندوقي",36.3038183,43.2005535,,,,,,,
"موصل, عمر الحبو",36.3038156,43.1782375,,,,,,,
"موصل, بيت ابو احمد الصباغ",36.3038137,43.2022393,,,,,,,
"موصل, مأكولات الربيع",36.3038021,43.2088423,,,,,,,
"موصل, اسواق سيف عبد",36.303785,43.0985698,,,,,,,
"موصل, اسواق ابو سيف",36.3037849,43.1783818,,,,,,,
"موصل, بيت ضرغام",36.3037834,43.2027027,,,,,,,
"موصل, مكتب السلام للموبايل",36.3037767,43.209139,,,,,,,
"موصل, أسواق قباء",36.3037537,43.2013066,,,,,,,
"موصل, حلاقة العبيدي",36.3037464,43.2091209,,,,,,,
"موصل, اسواق المولى",36.3037456,43.1846273,,,,,,,
"موصل, متوسطة الاقصى للبنين",36.3037243,43.1899572,,,,,,,
"موصل, Ghazlani Military Base",36.3037016,43.1227888,,,,,,,
"موصل, مدينة الغزلاني الجديدة",36.3037016,43.1227888,,,,,,,
"موصل, مجمع الجمانة الطبي",36.3037005,43.2089003,,,,,,,
"موصل, روضة النوارس",36.3036973,43.1942715,,,,,,,
"موصل, مكتب القسم للموبايل",36.3036967,43.209138,,,,,,,
"موصل, حومي لخدمات الانترنت",36.3036842,43.2097054,,,,,,,
"موصل, اسواق الحديدي",36.3036689,43.2280395,,,,,,,
"موصل, ابو مصطفى",36.3036459,43.2035436,,,,,,,
"موصل, مكتب حاچم فون",36.3036286,43.2233249,,,,,,,
"موصل, سكلة ثامر",36.3036232,43.2153225,,,,,,,
"موصل, كوافير وليد",36.3036019,43.226331,,,,,,,
"موصل, أفران نور المصطفى بإدارة رضاوي",36.3035805,43.0995292,,,,,,,
"موصل, مخبز المحمود",36.3035705,43.2136894,,,,,,,
"موصل, خدمات الانترنت",36.3035619,43.209091,,,,,,,
"موصل, محمد الفريد",36.3035502,43.178327,,,,,,,
"موصل, اسواق ابو ليث",36.3035408,43.1919527,,,,,,,
"موصل, مكتب اسينات",36.30351,43.209092,,,,,,,
"موصل, اسواق الحنان",36.3035032,43.0994605,,,,,,,
"موصل, دار عادل الحمداني",36.3034992,43.1867981,,,,,,,
"موصل, حمودي الراوي سوفت لنك",36.3034962,43.1748446,,,,,,,
"موصل, مجمع عبود للباله",36.3034953,43.1921349,,,,,,,
"موصل, مولدة محمد ابراهيم",36.3034948,43.1867658,,,,,,,
"موصل, أفران الشيماء",36.3034283,43.22325,,,,,,,
"موصل, مكتب الصفصاف للعقارات",36.3034248,43.2091173,,,,,,,
"موصل, بيت محمد جاسم الطائي",36.3034223,43.2281005,,,,,,,
"موصل, حلويات و جرزات ابراهيم",36.3034189,43.208789,,,,,,,
"موصل, my home",36.3034154,43.1875182,,,,,,,
"موصل, اسواق العيسى",36.3033991,43.2011805,,,,,,,
"موصل, زيونة للتسوق العائلي",36.3033921,43.1842692,,,,,,,
"موصل, ملك الشرقيات2",36.3033626,43.1928064,,,,,,,
"موصل, كوافير قدامه",36.3033622,43.2231972,,,,,,,
"موصل, كوزمتك مجمع هافانا",36.3033471,43.208277,,,,,,,
"موصل, بيت يونس السالم",36.3033465,43.1000113,,,,,,,
"موصل, البيت الالكتروني للموبايل",36.3033455,43.1927889,,,,,,,
"موصل, متوسطة سومر للبنات",36.3033293,43.1978663,,,,,,,
"موصل, عيادة حسين ابو مصطفى البدراني",36.3033281,43.0997286,,,,,,,
"موصل, مهند الحديدي",36.3033003,43.1773093,,,,,,,
"موصل, مكتب اوراس العميد للموبايلات",36.303269,43.2234591,,,,,,,
"موصل, عامر الكبابجي",36.3032569,43.2024144,,,,,,,
"موصل, علي العساف",36.3032549,43.1774492,,,,,,,
"موصل, مكتب بغداد فون..",36.3032387,43.2224478,,,,,,,
"موصل, حي فلسطين الثانية",36.3032351,43.1874486,,,,,,,
"موصل, صالة الحسام",36.3032105,43.1927067,,,,,,,
"موصل, صيدلية الرمال",36.3032097,43.2225971,,,,,,,
"موصل, البيت ابو احمد الحمداني",36.3032006,43.2110658,,,,,,,
"موصل, مكتب المميز لخدمات الانترنت",36.3031875,43.2240625,,,,,,,
"موصل, كوزمتك تاج الملكة",36.3031298,43.2226245,,,,,,,
"موصل, شركة شمس البناء",36.3031253,43.140265,,,,,,,
"موصل, منحل ابراهيم العبادي",36.3031058,43.1895284,,,,,,,
"موصل, الكتلوني",36.3030963,43.2105066,,,,,,,
"موصل, مدرسة موسى الكاظم",36.3030932,43.1978118,,,,,,,
"موصل, School Girls Hassan",36.3030918,43.1944742,,,,,,,
"موصل, مكتب الحسن",36.3030574,43.1929421,,,,,,,
"موصل, رزان فون",36.303052,43.2222627,,,,,,,
"موصل, الرسام لخدمات الأنترنت",36.3030418,43.2104561,,,,,,,
"موصل, مدرسة عزالدين القسام للبنين",36.3030307,43.1972571,,,,,,,
"موصل, احمد عبدالله آل فنر",36.3030282,43.2073359,,,,,,,
"موصل, مدرسة يارمجة",36.3030223,43.1777333,,,,,,,
"موصل, جامع يارمجه القديم",36.303005,43.1743568,,,,,,,
"موصل, كندش-Kendesh",36.3029948,43.1956495,,,,,,,
"موصل, مدرسة الحسن البصري",36.3029751,43.2004426,,,,,,,
"موصل, قرطاسية ارام",36.3029613,43.2229274,,,,,,,
"موصل, أسواق حج مقداد",36.3029591,43.2087471,,,,,,,
"موصل, كوزمتك مكياجي",36.3029588,43.1929773,,,,,,,
"موصل, اسواق حمودي الجبوري ابو ايه",36.3029561,43.1901814,,,,,,,
"موصل, بيت الاعب المحترف محمد صخر",36.3029507,43.190146,,,,,,,
"موصل, كوافير المقص الملكي",36.3029431,43.1928505,,,,,,,
"موصل, مجمع الشفاء الطبي",36.3029426,43.1927896,,,,,,,
